1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01,1.000000032592544441e+00,9.999999967225798869e-01,1.000000021174904941e+00,9.999999862406249163e-01,1.000000001191325039e+00,1.000000008445929955e+00,1.000000000000000000e+00,1.000000008445929955e+00,1.000000001191325039e+00,9.999999862406249163e-01,1.000000021174904941e+00,9.999999967225798869e-01,1.000000032592544441e+00,9.999999768116997201e-01,9.999999768116997201e-01
